Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TonB-dependent siderophore receptor [Pseudomonas nitritireducens],Pseudomonas nitritireducens,Pseudomonas nitritireducens,915472,30.3,30.3,60%,86,88.89,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184586106.1?report=genbank&log$=prottop&blast_rank=244&RID=WVN22KES016"",""WP_184586106.1"")"
hypothetical protein CND37_00240 [Bacteroidetes bacterium MED-G20],Bacteroidetes bacterium MED-G20,Bacteroidetes bacterium MED-G20,1986266,30.3,30.3,86%,86,52.38,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PDH50024.1?report=genbank&log$=prottop&blast_rank=245&RID=WVN22KES016"",""PDH50024.1"")"
protein lin-9 homolog [Folsomia candida],Folsomia candida,Folsomia candida,158441,30.3,30.3,80%,86,69.23,773,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_021954027.1?report=genbank&log$=prottop&blast_rank=246&RID=WVN22KES016"",""XP_021954027.1"")"
hypothetical protein BRARA_I00152 [Brassica rapa],Brassica rapa,field mustard,3711,30.3,30.3,80%,86,66.67,769,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RID43284.1?report=genbank&log$=prottop&blast_rank=247&RID=WVN22KES016"",""RID43284.1"")"
S8 family serine peptidase [Romboutsia weinsteinii],Romboutsia weinsteinii,Romboutsia weinsteinii,2020949,30.3,30.3,80%,86,69.23,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094369214.1?report=genbank&log$=prottop&blast_rank=248&RID=WVN22KES016"",""WP_094369214.1"")"
hypothetical protein HAV15_011977 [Penicillium sp. str. #12],Penicillium sp. str. #12,Penicillium sp. str. #12,2720512,30.3,30.3,73%,86,72.73,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4769567.1?report=genbank&log$=prottop&blast_rank=249&RID=WVN22KES016"",""KAF4769567.1"")"
hypothetical protein ACN38_g5953 [Penicillium nordicum],Penicillium nordicum,Penicillium nordicum,229535,30.3,30.3,66%,86,80.00,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOS43160.1?report=genbank&log$=prottop&blast_rank=250&RID=WVN22KES016"",""KOS43160.1"")"
glutamate--cysteine ligase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,30.3,30.3,60%,86,88.89,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD3671099.1?report=genbank&log$=prottop&blast_rank=251&RID=WVN22KES016"",""MBD3671099.1"")"
hypothetical protein BZ137_07245 [Methanosphaera sp. rholeuAM130],Methanosphaera sp. rholeuAM130,Methanosphaera sp. rholeuAM130,1945578,30.3,30.3,93%,86,58.82,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RAP53243.1?report=genbank&log$=prottop&blast_rank=252&RID=WVN22KES016"",""RAP53243.1"")"
acetyl-CoA carboxylase subunit A [Helicobacter brantae],Helicobacter brantae,Helicobacter brantae,375927,30.3,30.3,80%,86,75.00,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115569052.1?report=genbank&log$=prottop&blast_rank=253&RID=WVN22KES016"",""WP_115569052.1"")"
acetyl-CoA carboxylase subunit A [Helicobacter cholecystus],Helicobacter cholecystus,Helicobacter cholecystus,45498,30.3,30.3,80%,86,75.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104724733.1?report=genbank&log$=prottop&blast_rank=254&RID=WVN22KES016"",""WP_104724733.1"")"
restriction endonuclease subunit S [Helicobacter sp. MIT 05-5293],Helicobacter sp. MIT 05-5293,Helicobacter sp. MIT 05-5293,1548149,30.3,30.3,73%,86,81.82,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034372903.1?report=genbank&log$=prottop&blast_rank=255&RID=WVN22KES016"",""WP_034372903.1"")"
hypothetical protein CYY_003692 [Polysphondylium violaceum],Polysphondylium violaceum,Polysphondylium violaceum,133409,30.3,30.3,60%,86,88.89,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF2074996.1?report=genbank&log$=prottop&blast_rank=256&RID=WVN22KES016"",""KAF2074996.1"")"
MULTISPECIES: ATP-dependent RNA helicase RhlB [unclassified Shewanella],unclassified Shewanella,unclassified Shewanella,196818,30.3,30.3,73%,86,66.67,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101089789.1?report=genbank&log$=prottop&blast_rank=257&RID=WVN22KES016"",""WP_101089789.1"")"
ATP-dependent RNA helicase RhlB [Shewanella piezotolerans],Shewanella piezotolerans,Shewanella piezotolerans,404011,30.3,30.3,73%,86,66.67,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020910648.1?report=genbank&log$=prottop&blast_rank=258&RID=WVN22KES016"",""WP_020910648.1"")"
ATP-dependent RNA helicase RhlB [Shewanella halifaxensis],Shewanella halifaxensis,Shewanella halifaxensis,271098,30.3,30.3,73%,86,66.67,436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012278949.1?report=genbank&log$=prottop&blast_rank=259&RID=WVN22KES016"",""WP_012278949.1"")"
ATP-dependent RNA helicase RhlB [Shewanella sp. XMDDZSB0408],Shewanella sp. XMDDZSB0408,Shewanella sp. XMDDZSB0408,2664453,30.3,30.3,73%,86,66.67,436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153661960.1?report=genbank&log$=prottop&blast_rank=260&RID=WVN22KES016"",""WP_153661960.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina sediminum],Idiomarina sediminum,Idiomarina sediminum,431675,30.3,30.3,60%,86,88.89,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026860670.1?report=genbank&log$=prottop&blast_rank=261&RID=WVN22KES016"",""WP_026860670.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina salinarum],Idiomarina salinarum,Idiomarina salinarum,435908,30.3,30.3,60%,86,88.89,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034775847.1?report=genbank&log$=prottop&blast_rank=262&RID=WVN22KES016"",""WP_034775847.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina aquimaris],Idiomarina aquimaris,Idiomarina aquimaris,641841,30.3,30.3,60%,86,88.89,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126833643.1?report=genbank&log$=prottop&blast_rank=263&RID=WVN22KES016"",""WP_126833643.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina atlantica],Idiomarina atlantica,Idiomarina atlantica,1517416,30.3,30.3,60%,86,88.89,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034730747.1?report=genbank&log$=prottop&blast_rank=264&RID=WVN22KES016"",""WP_034730747.1"")"
putative S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella disiens JCM 6334 = ATCC 29426],Prevotella disiens JCM 6334 = ATCC 29426,Prevotella disiens JCM 6334 = ATCC 29426,1235811,30.3,30.3,80%,86,66.67,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ERJ75295.1?report=genbank&log$=prottop&blast_rank=265&RID=WVN22KES016"",""ERJ75295.1"")"
putative S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella disiens FB035-09AN],Prevotella disiens FB035-09AN,Prevotella disiens FB035-09AN,866771,30.3,30.3,80%,86,66.67,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFL47091.1?report=genbank&log$=prottop&blast_rank=266&RID=WVN22KES016"",""EFL47091.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina homiensis],Idiomarina homiensis,Idiomarina homiensis,364198,30.3,30.3,60%,86,88.89,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126773446.1?report=genbank&log$=prottop&blast_rank=267&RID=WVN22KES016"",""WP_126773446.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina sp. CECT 9734],Idiomarina sp. CECT 9734,Idiomarina sp. CECT 9734,2614830,30.3,30.3,60%,86,88.89,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173920677.1?report=genbank&log$=prottop&blast_rank=268&RID=WVN22KES016"",""WP_173920677.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina halophila],Idiomarina halophila,Idiomarina halophila,1449799,30.3,30.3,60%,86,88.89,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126764115.1?report=genbank&log$=prottop&blast_rank=269&RID=WVN22KES016"",""WP_126764115.1"")"
ATP-dependent RNA helicase RhlB [Pseudidiomarina gelatinasegens],Pseudidiomarina sp. R04H25,Pseudidiomarina sp. R04H25,2487740,30.3,30.3,60%,86,88.89,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128352791.1?report=genbank&log$=prottop&blast_rank=270&RID=WVN22KES016"",""WP_128352791.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina planktonica],Idiomarina planktonica,Idiomarina planktonica,1323738,30.3,30.3,60%,86,88.89,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086435084.1?report=genbank&log$=prottop&blast_rank=271&RID=WVN22KES016"",""WP_086435084.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1472597.1?report=genbank&log$=prottop&blast_rank=272&RID=WVN22KES016"",""MBF1472597.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella bryantii],Prevotella bryantii,Prevotella bryantii,77095,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074548334.1?report=genbank&log$=prottop&blast_rank=273&RID=WVN22KES016"",""WP_074548334.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099996042.1?report=genbank&log$=prottop&blast_rank=274&RID=WVN22KES016"",""WP_099996042.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1501729.1?report=genbank&log$=prottop&blast_rank=275&RID=WVN22KES016"",""MBF1501729.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1468346.1?report=genbank&log$=prottop&blast_rank=276&RID=WVN22KES016"",""MBF1468346.1"")"
ATP-dependent RNA helicase RhlB [Idiomarina andamanensis],Idiomarina andamanensis,Idiomarina andamanensis,1940690,30.3,30.3,60%,86,88.89,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156267510.1?report=genbank&log$=prottop&blast_rank=277&RID=WVN22KES016"",""WP_156267510.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097656947.1?report=genbank&log$=prottop&blast_rank=278&RID=WVN22KES016"",""WP_097656947.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028906384.1?report=genbank&log$=prottop&blast_rank=279&RID=WVN22KES016"",""WP_028906384.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1459874.1?report=genbank&log$=prottop&blast_rank=280&RID=WVN22KES016"",""MBF1459874.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097647370.1?report=genbank&log$=prottop&blast_rank=281&RID=WVN22KES016"",""WP_097647370.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1514931.1?report=genbank&log$=prottop&blast_rank=282&RID=WVN22KES016"",""MBF1514931.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099892673.1?report=genbank&log$=prottop&blast_rank=283&RID=WVN22KES016"",""WP_099892673.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100371443.1?report=genbank&log$=prottop&blast_rank=284&RID=WVN22KES016"",""WP_100371443.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1461789.1?report=genbank&log$=prottop&blast_rank=285&RID=WVN22KES016"",""MBF1461789.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099977558.1?report=genbank&log$=prottop&blast_rank=286&RID=WVN22KES016"",""WP_099977558.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096408048.1?report=genbank&log$=prottop&blast_rank=287&RID=WVN22KES016"",""WP_096408048.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella aurantiaca],Prevotella aurantiaca,Prevotella aurantiaca,596085,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1386261.1?report=genbank&log$=prottop&blast_rank=288&RID=WVN22KES016"",""MBF1386261.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1493811.1?report=genbank&log$=prottop&blast_rank=289&RID=WVN22KES016"",""MBF1493811.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100190263.1?report=genbank&log$=prottop&blast_rank=290&RID=WVN22KES016"",""WP_100190263.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100020244.1?report=genbank&log$=prottop&blast_rank=291&RID=WVN22KES016"",""WP_100020244.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061868562.1?report=genbank&log$=prottop&blast_rank=292&RID=WVN22KES016"",""WP_061868562.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1470781.1?report=genbank&log$=prottop&blast_rank=293&RID=WVN22KES016"",""MBF1470781.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099984544.1?report=genbank&log$=prottop&blast_rank=294&RID=WVN22KES016"",""WP_099984544.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella bryantii],Prevotella bryantii,Prevotella bryantii,77095,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006282406.1?report=genbank&log$=prottop&blast_rank=295&RID=WVN22KES016"",""WP_006282406.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1525643.1?report=genbank&log$=prottop&blast_rank=296&RID=WVN22KES016"",""MBF1525643.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006045948.1?report=genbank&log$=prottop&blast_rank=297&RID=WVN22KES016"",""WP_006045948.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1464201.1?report=genbank&log$=prottop&blast_rank=298&RID=WVN22KES016"",""MBF1464201.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1478845.1?report=genbank&log$=prottop&blast_rank=299&RID=WVN22KES016"",""MBF1478845.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099836834.1?report=genbank&log$=prottop&blast_rank=300&RID=WVN22KES016"",""WP_099836834.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1443282.1?report=genbank&log$=prottop&blast_rank=301&RID=WVN22KES016"",""MBF1443282.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112200435.1?report=genbank&log$=prottop&blast_rank=302&RID=WVN22KES016"",""WP_112200435.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100328458.1?report=genbank&log$=prottop&blast_rank=303&RID=WVN22KES016"",""WP_100328458.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088439653.1?report=genbank&log$=prottop&blast_rank=304&RID=WVN22KES016"",""WP_088439653.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100014724.1?report=genbank&log$=prottop&blast_rank=305&RID=WVN22KES016"",""WP_100014724.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella aurantiaca],Prevotella aurantiaca,Prevotella aurantiaca,596085,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1383288.1?report=genbank&log$=prottop&blast_rank=306&RID=WVN22KES016"",""MBF1383288.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1474475.1?report=genbank&log$=prottop&blast_rank=307&RID=WVN22KES016"",""MBF1474475.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1518853.1?report=genbank&log$=prottop&blast_rank=308&RID=WVN22KES016"",""MBF1518853.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella falsenii],Prevotella falsenii,Prevotella falsenii,515414,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024999010.1?report=genbank&log$=prottop&blast_rank=309&RID=WVN22KES016"",""WP_024999010.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100016079.1?report=genbank&log$=prottop&blast_rank=310&RID=WVN22KES016"",""WP_100016079.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pallens],Prevotella pallens,Prevotella pallens,60133,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115084191.1?report=genbank&log$=prottop&blast_rank=311&RID=WVN22KES016"",""WP_115084191.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124140053.1?report=genbank&log$=prottop&blast_rank=312&RID=WVN22KES016"",""WP_124140053.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097550103.1?report=genbank&log$=prottop&blast_rank=313&RID=WVN22KES016"",""WP_097550103.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella intermedia],Prevotella intermedia,Prevotella intermedia,28131,30.3,30.3,80%,86,66.67,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100022832.1?report=genbank&log$=prottop&blast_rank=314&RID=WVN22KES016"",""WP_100022832.1"")"
