Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RWDD1 protein [Eurystomus gularis],Eurystomus gularis,Eurystomus gularis,325343,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXW63095.1?report=genbank&log$=prottop&blast_rank=369&RID=WF732HJ7013"",""NXW63095.1"")"
RWDD1 protein [Oxylabes madagascariensis],Oxylabes madagascariensis,white-throated Oxylabes,98144,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXS00262.1?report=genbank&log$=prottop&blast_rank=370&RID=WF732HJ7013"",""NXS00262.1"")"
RWDD1 protein [Phainopepla nitens],Phainopepla nitens,Phainopepla nitens,161653,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXO69793.1?report=genbank&log$=prottop&blast_rank=371&RID=WF732HJ7013"",""NXO69793.1"")"
RWDD1 protein [Atlantisia rogersi],Atlantisia rogersi,Inaccessible Island rail,2478892,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXV73872.1?report=genbank&log$=prottop&blast_rank=372&RID=WF732HJ7013"",""NXV73872.1"")"
RWDD1 protein [Steatornis caripensis],Steatornis caripensis,oilbird,48435,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWX40078.1?report=genbank&log$=prottop&blast_rank=373&RID=WF732HJ7013"",""NWX40078.1"")"
RWDD1 protein [Chloropsis cyanopogon],Chloropsis cyanopogon,Chloropsis cyanopogon,1218682,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXP69177.1?report=genbank&log$=prottop&blast_rank=374&RID=WF732HJ7013"",""NXP69177.1"")"
RWD domain-containing protein 1 [Phalacrocorax carbo],Phalacrocorax carbo,great cormorant,9209,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFW92049.1?report=genbank&log$=prottop&blast_rank=375&RID=WF732HJ7013"",""KFW92049.1"")"
RWDD1 protein [Centropus bengalensis],Centropus bengalensis,lesser coucal,1463675,28.2,28.2,73%,489,72.73,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXX88280.1?report=genbank&log$=prottop&blast_rank=376&RID=WF732HJ7013"",""NXX88280.1"")"
RWDD1 protein [Nesospiza acunhae],Nesospiza acunhae,Nesospiza acunhae,381881,28.2,28.2,73%,489,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXA00959.1?report=genbank&log$=prottop&blast_rank=377&RID=WF732HJ7013"",""NXA00959.1"")"
RWD domain-containing protein 1 [Struthio camelus australis],Struthio camelus australis,Struthio camelus australis,441894,28.2,28.2,73%,489,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFV84817.1?report=genbank&log$=prottop&blast_rank=378&RID=WF732HJ7013"",""KFV84817.1"")"
RWDD1 protein [Origma solitaria],Origma solitaria,Origma solitaria,720586,28.2,28.2,73%,489,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWV25658.1?report=genbank&log$=prottop&blast_rank=379&RID=WF732HJ7013"",""NWV25658.1"")"
RWDD1 protein [Certhia familiaris],Certhia familiaris,Eurasian tree-creeper,73333,28.2,28.2,73%,489,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXC94221.1?report=genbank&log$=prottop&blast_rank=380&RID=WF732HJ7013"",""NXC94221.1"")"
RWDD1 protein [Mohoua ochrocephala],Mohoua ochrocephala,Mohoua ochrocephala,874463,28.2,28.2,73%,489,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXA65548.1?report=genbank&log$=prottop&blast_rank=381&RID=WF732HJ7013"",""NXA65548.1"")"
RWDD1 protein [Indicator maculatus],Indicator maculatus,spotted honeyguide,545262,28.2,28.2,73%,489,72.73,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXN16721.1?report=genbank&log$=prottop&blast_rank=382&RID=WF732HJ7013"",""NXN16721.1"")"
hypothetical protein [Gilliamella apicola],Gilliamella apicola,Gilliamella apicola,1196095,28.2,28.2,80%,489,66.67,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081297167.1?report=genbank&log$=prottop&blast_rank=383&RID=WF732HJ7013"",""WP_081297167.1"")"
RWDD1 protein [Thinocorus orbignyianus],Thinocorus orbignyianus,Thinocorus orbignyianus,161742,28.2,28.2,73%,489,72.73,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXP12872.1?report=genbank&log$=prottop&blast_rank=384&RID=WF732HJ7013"",""NXP12872.1"")"
major capsid protein [Bovine papillomavirus],Bovine papillomavirus,Bovine papillomavirus,10571,28.2,28.2,60%,489,88.89,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ72949.1?report=genbank&log$=prottop&blast_rank=385&RID=WF732HJ7013"",""BAJ72949.1"")"
RWDD1 protein [Corythaeola cristata],Corythaeola cristata,great blue turaco,103954,28.2,28.2,73%,489,72.73,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXC21006.1?report=genbank&log$=prottop&blast_rank=386&RID=WF732HJ7013"",""NXC21006.1"")"
RWDD1 protein [Scopus umbretta],Scopus umbretta,hamerkop,33581,28.2,28.2,73%,489,72.73,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXX56842.1?report=genbank&log$=prottop&blast_rank=387&RID=WF732HJ7013"",""NXX56842.1"")"
hypothetical protein LR48_Vigan03g262700 [Vigna angularis],Vigna angularis,adzuki bean,3914,28.2,28.2,93%,489,71.43,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOM39245.1?report=genbank&log$=prottop&blast_rank=388&RID=WF732HJ7013"",""KOM39245.1"")"
RWD domain-containing protein 1 [Tyto alba],Tyto alba,Barn owl,56313,28.2,28.2,73%,489,72.73,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFV40353.1?report=genbank&log$=prottop&blast_rank=389&RID=WF732HJ7013"",""KFV40353.1"")"
RWD domain-containing protein 1 [Tauraco erythrolophus],Tauraco erythrolophus,red-crested turaco,121530,28.2,28.2,73%,489,72.73,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFV04413.1?report=genbank&log$=prottop&blast_rank=390&RID=WF732HJ7013"",""KFV04413.1"")"
RWDD1 protein [Oxyruncus cristatus],Oxyruncus cristatus,sharpbill,114331,28.2,28.2,73%,489,72.73,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXM28883.1?report=genbank&log$=prottop&blast_rank=391&RID=WF732HJ7013"",""NXM28883.1"")"
RWD domain-containing protein 1 [Egretta garzetta],Egretta garzetta,little egret,188379,28.2,28.2,73%,489,72.73,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFP21236.1?report=genbank&log$=prottop&blast_rank=392&RID=WF732HJ7013"",""KFP21236.1"")"
RWDD1 protein [Tyrannus savana],Tyrannus savana,fork-tailed flycatcher,137541,28.2,28.2,73%,489,72.73,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXL99283.1?report=genbank&log$=prottop&blast_rank=393&RID=WF732HJ7013"",""NXL99283.1"")"
RWD domain-containing protein 1 [Tinamus guttatus],Tinamus guttatus,white-throated tinamou,94827,28.2,28.2,73%,489,72.73,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KGL82516.1?report=genbank&log$=prottop&blast_rank=394&RID=WF732HJ7013"",""KGL82516.1"")"
RWD domain-containing protein 1 [Buceros rhinoceros silvestris],Buceros rhinoceros silvestris,Buceros rhinoceros silvestris,175836,28.2,28.2,73%,489,72.73,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFO87126.1?report=genbank&log$=prottop&blast_rank=395&RID=WF732HJ7013"",""KFO87126.1"")"
RWDD1 protein [Podargus strigoides],Podargus strigoides,tawny frogmouth,8905,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXX16929.1?report=genbank&log$=prottop&blast_rank=396&RID=WF732HJ7013"",""NXX16929.1"")"
RWDD1 protein [Tachuris rubrigastra],Tachuris rubrigastra,Tachuris rubrigastra,495162,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWR30259.1?report=genbank&log$=prottop&blast_rank=397&RID=WF732HJ7013"",""NWR30259.1"")"
RWDD1 protein [Ramphastos sulfuratus],Ramphastos sulfuratus,Ramphastos sulfuratus,322582,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXP82201.1?report=genbank&log$=prottop&blast_rank=398&RID=WF732HJ7013"",""NXP82201.1"")"
RWDD1 protein [Podilymbus podiceps],Podilymbus podiceps,Podilymbus podiceps,9252,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXL43151.1?report=genbank&log$=prottop&blast_rank=399&RID=WF732HJ7013"",""NXL43151.1"")"
RWDD1 protein [Smithornis capensis],Smithornis capensis,Smithornis capensis,363769,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXF04404.1?report=genbank&log$=prottop&blast_rank=400&RID=WF732HJ7013"",""NXF04404.1"")"
RWDD1 protein [Halcyon senegalensis],Halcyon senegalensis,Halcyon senegalensis,342381,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXD76705.1?report=genbank&log$=prottop&blast_rank=401&RID=WF732HJ7013"",""NXD76705.1"")"
RWDD1 protein [Eudromia elegans],Eudromia elegans,elegant crested-tinamou,8805,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXA40821.1?report=genbank&log$=prottop&blast_rank=402&RID=WF732HJ7013"",""NXA40821.1"")"
RWDD1 protein [Trogon melanurus],Trogon melanurus,black-tailed trogon,56311,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXJ80754.1?report=genbank&log$=prottop&blast_rank=403&RID=WF732HJ7013"",""NXJ80754.1"")"
RWDD1 protein [Crypturellus undulatus],Crypturellus undulatus,Crypturellus undulatus,48396,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWJ07547.1?report=genbank&log$=prottop&blast_rank=404&RID=WF732HJ7013"",""NWJ07547.1"")"
RWDD1 protein [Pterocles burchelli],Pterocles burchelli,Pterocles burchelli,2585816,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWU65428.1?report=genbank&log$=prottop&blast_rank=405&RID=WF732HJ7013"",""NWU65428.1"")"
RWDD1 protein [Rhegmatorhina hoffmannsi],Rhegmatorhina hoffmannsi,white-breasted antbird,468512,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWY83107.1?report=genbank&log$=prottop&blast_rank=406&RID=WF732HJ7013"",""NWY83107.1"")"
RWDD1 protein [Columbina picui],Columbina picui,picui ground-dove,115618,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWQ76968.1?report=genbank&log$=prottop&blast_rank=407&RID=WF732HJ7013"",""NWQ76968.1"")"
RWDD1 protein [Heliornis fulica],Heliornis fulica,sungrebe,54369,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXP53445.1?report=genbank&log$=prottop&blast_rank=408&RID=WF732HJ7013"",""NXP53445.1"")"
RWDD1 protein [Balaeniceps rex],Balaeniceps rex,shoebill,33584,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXS44764.1?report=genbank&log$=prottop&blast_rank=409&RID=WF732HJ7013"",""NXS44764.1"")"
RWD domain-containing protein 1 [Spheniscus humboldti],Spheniscus humboldti,Humboldt's penguin,9240,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1396610.1?report=genbank&log$=prottop&blast_rank=410&RID=WF732HJ7013"",""KAF1396610.1"")"
RWDD1 protein [Sapayoa aenigma],Sapayoa aenigma,broad-billed sapayoa,239371,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXA13438.1?report=genbank&log$=prottop&blast_rank=411&RID=WF732HJ7013"",""NXA13438.1"")"
RWDD1 protein [Serilophus lunatus],Serilophus lunatus,silver-breasted broadbill,239386,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXM66649.1?report=genbank&log$=prottop&blast_rank=412&RID=WF732HJ7013"",""NXM66649.1"")"
RWDD1 protein [Urocolius indicus],Urocolius indicus,Urocolius indicus,458196,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXX82076.1?report=genbank&log$=prottop&blast_rank=413&RID=WF732HJ7013"",""NXX82076.1"")"
RWDD1 protein [Probosciger aterrimus],Probosciger aterrimus,palm cockatoo,141839,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWS49751.1?report=genbank&log$=prottop&blast_rank=414&RID=WF732HJ7013"",""NWS49751.1"")"
RWDD1 protein [Rhynochetos jubatus],Rhynochetos jubatus,kagu,54386,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWW85471.1?report=genbank&log$=prottop&blast_rank=415&RID=WF732HJ7013"",""NWW85471.1"")"
RWDD1 protein [Ardeotis kori],Ardeotis kori,Ardeotis kori,89386,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXE27701.1?report=genbank&log$=prottop&blast_rank=416&RID=WF732HJ7013"",""NXE27701.1"")"
RWDD1 protein [Neodrepanis coruscans],Neodrepanis coruscans,wattled asity,254563,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXS11476.1?report=genbank&log$=prottop&blast_rank=417&RID=WF732HJ7013"",""NXS11476.1"")"
RWDD1 protein [Sylvietta virens],Sylvietta virens,Green crombec,208069,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXK57408.1?report=genbank&log$=prottop&blast_rank=418&RID=WF732HJ7013"",""NXK57408.1"")"
RWDD1 protein [Xiphorhynchus elegans],Xiphorhynchus elegans,elegant woodcreeper,269412,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXU82725.1?report=genbank&log$=prottop&blast_rank=419&RID=WF732HJ7013"",""NXU82725.1"")"
RWDD1 protein [Hemiprocne comata],Hemiprocne comata,Hemiprocne comata,243314,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXG54797.1?report=genbank&log$=prottop&blast_rank=420&RID=WF732HJ7013"",""NXG54797.1"")"
RWDD1 protein [Nycticryphes semicollaris],Nycticryphes semicollaris,Nycticryphes semicollaris,227226,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXN27391.1?report=genbank&log$=prottop&blast_rank=421&RID=WF732HJ7013"",""NXN27391.1"")"
RWDD1 protein [Erithacus rubecula],Erithacus rubecula,European robin,37610,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWY65585.1?report=genbank&log$=prottop&blast_rank=422&RID=WF732HJ7013"",""NWY65585.1"")"
RWDD1 protein [Grantiella picta],Grantiella picta,Grantiella picta,266360,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWV41571.1?report=genbank&log$=prottop&blast_rank=423&RID=WF732HJ7013"",""NWV41571.1"")"
RWDD1 protein [Chionis minor],Chionis minor,black-faced sheathbill,227182,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWY58484.1?report=genbank&log$=prottop&blast_rank=424&RID=WF732HJ7013"",""NWY58484.1"")"
RWDD1 protein [Caloenas nicobarica],Caloenas nicobarica,Nicobar pigeon,187106,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWX11161.1?report=genbank&log$=prottop&blast_rank=425&RID=WF732HJ7013"",""NWX11161.1"")"
RWDD1 protein [Nyctibius bracteatus],Nyctibius bracteatus,Rufous potoo,48426,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXF40121.1?report=genbank&log$=prottop&blast_rank=426&RID=WF732HJ7013"",""NXF40121.1"")"
RWDD1 protein [Centropus unirufus],Centropus unirufus,Centropus unirufus,1118519,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWR74934.1?report=genbank&log$=prottop&blast_rank=427&RID=WF732HJ7013"",""NWR74934.1"")"
RWDD1 protein [Oreotrochilus melanogaster],Oreotrochilus melanogaster,Oreotrochilus melanogaster,689266,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXU74087.1?report=genbank&log$=prottop&blast_rank=428&RID=WF732HJ7013"",""NXU74087.1"")"
RWDD1 protein [Copsychus sechellarum],Copsychus sechellarum,Copsychus sechellarum,797021,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXD34736.1?report=genbank&log$=prottop&blast_rank=429&RID=WF732HJ7013"",""NXD34736.1"")"
RWDD1 protein [Crotophaga sulcirostris],Crotophaga sulcirostris,groove-billed ani,33598,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWS71257.1?report=genbank&log$=prottop&blast_rank=430&RID=WF732HJ7013"",""NWS71257.1"")"
RWDD1 protein [Eolophus roseicapillus],Eolophus roseicapillus,galah,176039,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXD70903.1?report=genbank&log$=prottop&blast_rank=431&RID=WF732HJ7013"",""NXD70903.1"")"
RWDD1 protein [Horornis vulcanius],Horornis vulcanius,Horornis vulcanius,2585811,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXU61116.1?report=genbank&log$=prottop&blast_rank=432&RID=WF732HJ7013"",""NXU61116.1"")"
RWDD1 protein [Lophotis ruficrista],Lophotis ruficrista,Lophotis ruficrista,172689,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXE09114.1?report=genbank&log$=prottop&blast_rank=433&RID=WF732HJ7013"",""NXE09114.1"")"
RWDD1 protein [Nyctibius grandis],Nyctibius grandis,Nyctibius grandis,48427,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXQ81200.1?report=genbank&log$=prottop&blast_rank=434&RID=WF732HJ7013"",""NXQ81200.1"")"
RWDD1 protein [Melospiza melodia],Melospiza melodia,song sparrow,44397,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWQ50577.1?report=genbank&log$=prottop&blast_rank=435&RID=WF732HJ7013"",""NWQ50577.1"")"
RWDD1 protein [Oceanites oceanicus],Oceanites oceanicus,Wilson's storm-petrel,79653,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXF46223.1?report=genbank&log$=prottop&blast_rank=436&RID=WF732HJ7013"",""NXF46223.1"")"
RWDD1 protein [Bucco capensis],Bucco capensis,collared puffbird,135168,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXH09454.1?report=genbank&log$=prottop&blast_rank=437&RID=WF732HJ7013"",""NXH09454.1"")"
RWDD1 protein [Anseranas semipalmata],Anseranas semipalmata,magpie goose,8851,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXI61372.1?report=genbank&log$=prottop&blast_rank=438&RID=WF732HJ7013"",""NXI61372.1"")"
RWDD1 protein [Nicator chloris],Nicator chloris,Nicator chloris,237433,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXX24598.1?report=genbank&log$=prottop&blast_rank=439&RID=WF732HJ7013"",""NXX24598.1"")"
RWDD1 protein [Glareola pratincola],Glareola pratincola,Glareola pratincola,43316,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXY73041.1?report=genbank&log$=prottop&blast_rank=440&RID=WF732HJ7013"",""NXY73041.1"")"
RWDD1 protein [Corvus moneduloides],Corvus moneduloides,New Caledonian crow,1196302,28.2,28.2,73%,489,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXD61243.1?report=genbank&log$=prottop&blast_rank=441&RID=WF732HJ7013"",""NXD61243.1"")"
RWDD1 protein [Rostratula benghalensis],Rostratula benghalensis,greater painted-snipe,118793,28.2,28.2,73%,489,72.73,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXJ66849.1?report=genbank&log$=prottop&blast_rank=442&RID=WF732HJ7013"",""NXJ66849.1"")"
RWDD1 protein [Ceuthmochares aereus],Ceuthmochares aereus,Ceuthmochares aereus,1961834,28.2,28.2,73%,489,72.73,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXY41917.1?report=genbank&log$=prottop&blast_rank=443&RID=WF732HJ7013"",""NXY41917.1"")"
RWD domain-containing protein 1 [Corvus brachyrhynchos],Corvus brachyrhynchos,American crow,85066,28.2,28.2,73%,489,72.73,208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFO62334.1?report=genbank&log$=prottop&blast_rank=444&RID=WF732HJ7013"",""KFO62334.1"")"
RWDD1 protein [Rhinoptilus africanus],Rhinoptilus africanus,double-banded courser,240209,28.2,28.2,73%,489,72.73,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXN45356.1?report=genbank&log$=prottop&blast_rank=445&RID=WF732HJ7013"",""NXN45356.1"")"
RWD domain-containing protein 1 [Pygoscelis adeliae],Pygoscelis adeliae,Adelie penguin,9238,28.2,28.2,73%,489,72.73,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFW68242.1?report=genbank&log$=prottop&blast_rank=446&RID=WF732HJ7013"",""KFW68242.1"")"
RWD domain-containing protein 1 [Merops nubicus],Merops nubicus,carmine bee-eater,57421,28.2,28.2,73%,489,72.73,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFQ18137.1?report=genbank&log$=prottop&blast_rank=447&RID=WF732HJ7013"",""KFQ18137.1"")"
hypothetical protein [Cyanobacteria bacterium FACHB-471],Cyanobacteria bacterium FACHB-471,Cyanobacteria bacterium FACHB-471,2692763,28.2,28.2,60%,489,88.89,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD1868400.1?report=genbank&log$=prottop&blast_rank=448&RID=WF732HJ7013"",""MBD1868400.1"")"
RWD domain-containing protein 1 [Phaethon lepturus],Phaethon lepturus,White-tailed tropicbird,97097,28.2,28.2,73%,489,72.73,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFQ68551.1?report=genbank&log$=prottop&blast_rank=449&RID=WF732HJ7013"",""KFQ68551.1"")"
RWD domain-containing protein 1 [Chlamydotis macqueenii],Chlamydotis macqueenii,Macqueen's bustard,187382,28.2,28.2,73%,489,72.73,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFP36809.1?report=genbank&log$=prottop&blast_rank=450&RID=WF732HJ7013"",""KFP36809.1"")"
hypothetical protein [Leptolyngbya sp. FACHB-541],Leptolyngbya sp. FACHB-541,Leptolyngbya sp. FACHB-541,2692810,28.2,28.2,60%,489,88.89,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD2000893.1?report=genbank&log$=prottop&blast_rank=451&RID=WF732HJ7013"",""MBD2000893.1"")"
