Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193625842.1?report=genbank&log$=prottop&blast_rank=358&RID=WY7SFBG3013"",""WP_193625842.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002457852.1?report=genbank&log$=prottop&blast_rank=359&RID=WY7SFBG3013"",""WP_002457852.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150868225.1?report=genbank&log$=prottop&blast_rank=360&RID=WY7SFBG3013"",""WP_150868225.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059223867.1?report=genbank&log$=prottop&blast_rank=361&RID=WY7SFBG3013"",""WP_059223867.1"")"
MULTISPECIES: MFS transporter [Staphylococcus],Staphylococcus,Staphylococcus,1279,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038399506.1?report=genbank&log$=prottop&blast_rank=362&RID=WY7SFBG3013"",""WP_038399506.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002496793.1?report=genbank&log$=prottop&blast_rank=363&RID=WY7SFBG3013"",""WP_002496793.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151516029.1?report=genbank&log$=prottop&blast_rank=364&RID=WY7SFBG3013"",""WP_151516029.1"")"
MULTISPECIES: MFS transporter [Staphylococcus],Staphylococcus,Staphylococcus,1279,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070592806.1?report=genbank&log$=prottop&blast_rank=365&RID=WY7SFBG3013"",""WP_070592806.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145380958.1?report=genbank&log$=prottop&blast_rank=366&RID=WY7SFBG3013"",""WP_145380958.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLY53760.1?report=genbank&log$=prottop&blast_rank=367&RID=WY7SFBG3013"",""RLY53760.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107517573.1?report=genbank&log$=prottop&blast_rank=368&RID=WY7SFBG3013"",""WP_107517573.1"")"
MFS transporter [Staphylococcus epidermidis],Staphylococcus epidermidis,Staphylococcus epidermidis,1282,30.8,30.8,90%,23,69.23,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145355198.1?report=genbank&log$=prottop&blast_rank=369&RID=WY7SFBG3013"",""WP_145355198.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053038665.1?report=genbank&log$=prottop&blast_rank=370&RID=WY7SFBG3013"",""WP_053038665.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076684497.1?report=genbank&log$=prottop&blast_rank=371&RID=WY7SFBG3013"",""WP_076684497.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053020782.1?report=genbank&log$=prottop&blast_rank=372&RID=WY7SFBG3013"",""WP_053020782.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053022146.1?report=genbank&log$=prottop&blast_rank=373&RID=WY7SFBG3013"",""WP_053022146.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053027861.1?report=genbank&log$=prottop&blast_rank=374&RID=WY7SFBG3013"",""WP_053027861.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053038323.1?report=genbank&log$=prottop&blast_rank=375&RID=WY7SFBG3013"",""WP_053038323.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053038453.1?report=genbank&log$=prottop&blast_rank=376&RID=WY7SFBG3013"",""WP_053038453.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180531712.1?report=genbank&log$=prottop&blast_rank=377&RID=WY7SFBG3013"",""WP_180531712.1"")"
MULTISPECIES: MFS transporter [Staphylococcus],Staphylococcus,Staphylococcus,1279,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011275463.1?report=genbank&log$=prottop&blast_rank=378&RID=WY7SFBG3013"",""WP_011275463.1"")"
MFS transporter [Staphylococcus muscae],Staphylococcus muscae,Staphylococcus muscae,1294,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095117234.1?report=genbank&log$=prottop&blast_rank=379&RID=WY7SFBG3013"",""WP_095117234.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095327684.1?report=genbank&log$=prottop&blast_rank=380&RID=WY7SFBG3013"",""WP_095327684.1"")"
MFS transporter [Staphylococcus haemolyticus],Staphylococcus haemolyticus,Staphylococcus haemolyticus,1283,30.8,30.8,90%,23,69.23,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046464599.1?report=genbank&log$=prottop&blast_rank=381&RID=WY7SFBG3013"",""WP_046464599.1"")"
MFS transporter [Staphylococcus massiliensis],Staphylococcus massiliensis,Staphylococcus massiliensis,555791,30.8,30.8,90%,23,69.23,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009381985.1?report=genbank&log$=prottop&blast_rank=382&RID=WY7SFBG3013"",""WP_009381985.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGP9205271.1?report=genbank&log$=prottop&blast_rank=383&RID=WY7SFBG3013"",""EGP9205271.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ4301204.1?report=genbank&log$=prottop&blast_rank=384&RID=WY7SFBG3013"",""EGQ4301204.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3948400.1?report=genbank&log$=prottop&blast_rank=385&RID=WY7SFBG3013"",""EGQ3948400.1"")"
MFS transporter [Staphylococcus rostri],Staphylococcus rostri,Staphylococcus rostri,522262,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103357242.1?report=genbank&log$=prottop&blast_rank=386&RID=WY7SFBG3013"",""WP_103357242.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161728231.1?report=genbank&log$=prottop&blast_rank=387&RID=WY7SFBG3013"",""WP_161728231.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ2919061.1?report=genbank&log$=prottop&blast_rank=388&RID=WY7SFBG3013"",""EGQ2919061.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ4400101.1?report=genbank&log$=prottop&blast_rank=389&RID=WY7SFBG3013"",""EGQ4400101.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100040083.1?report=genbank&log$=prottop&blast_rank=390&RID=WY7SFBG3013"",""WP_100040083.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103926882.1?report=genbank&log$=prottop&blast_rank=391&RID=WY7SFBG3013"",""WP_103926882.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR6135982.1?report=genbank&log$=prottop&blast_rank=392&RID=WY7SFBG3013"",""HAR6135982.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3067712.1?report=genbank&log$=prottop&blast_rank=393&RID=WY7SFBG3013"",""EGQ3067712.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ4257003.1?report=genbank&log$=prottop&blast_rank=394&RID=WY7SFBG3013"",""EGQ4257003.1"")"
MFS transporter [Staphylococcus lutrae],Staphylococcus lutrae,Staphylococcus lutrae,155085,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085236280.1?report=genbank&log$=prottop&blast_rank=395&RID=WY7SFBG3013"",""WP_085236280.1"")"
MFS transporter [Staphylococcus delphini],Staphylococcus delphini,Staphylococcus delphini,53344,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096544964.1?report=genbank&log$=prottop&blast_rank=396&RID=WY7SFBG3013"",""WP_096544964.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR6300243.1?report=genbank&log$=prottop&blast_rank=397&RID=WY7SFBG3013"",""HAR6300243.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ2712304.1?report=genbank&log$=prottop&blast_rank=398&RID=WY7SFBG3013"",""EGQ2712304.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR5652658.1?report=genbank&log$=prottop&blast_rank=399&RID=WY7SFBG3013"",""HAR5652658.1"")"
MFS transporter [Staphylococcus delphini],Staphylococcus delphini,Staphylococcus delphini,53344,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096596728.1?report=genbank&log$=prottop&blast_rank=400&RID=WY7SFBG3013"",""WP_096596728.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ4017169.1?report=genbank&log$=prottop&blast_rank=401&RID=WY7SFBG3013"",""EGQ4017169.1"")"
MFS transporter [Staphylococcus microti],Staphylococcus microti,Staphylococcus microti,569857,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044361255.1?report=genbank&log$=prottop&blast_rank=402&RID=WY7SFBG3013"",""WP_044361255.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103263514.1?report=genbank&log$=prottop&blast_rank=403&RID=WY7SFBG3013"",""WP_103263514.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR6389398.1?report=genbank&log$=prottop&blast_rank=404&RID=WY7SFBG3013"",""HAR6389398.1"")"
MFS transporter [Staphylococcus sp. MI 10-1553],Staphylococcus sp. MI 10-1553,Staphylococcus sp. MI 10-1553,1912064,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162681732.1?report=genbank&log$=prottop&blast_rank=405&RID=WY7SFBG3013"",""WP_162681732.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3484101.1?report=genbank&log$=prottop&blast_rank=406&RID=WY7SFBG3013"",""EGQ3484101.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187530347.1?report=genbank&log$=prottop&blast_rank=407&RID=WY7SFBG3013"",""WP_187530347.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065354160.1?report=genbank&log$=prottop&blast_rank=408&RID=WY7SFBG3013"",""WP_065354160.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR6219694.1?report=genbank&log$=prottop&blast_rank=409&RID=WY7SFBG3013"",""HAR6219694.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3152254.1?report=genbank&log$=prottop&blast_rank=410&RID=WY7SFBG3013"",""EGQ3152254.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3661240.1?report=genbank&log$=prottop&blast_rank=411&RID=WY7SFBG3013"",""EGQ3661240.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGP9214831.1?report=genbank&log$=prottop&blast_rank=412&RID=WY7SFBG3013"",""EGP9214831.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015729341.1?report=genbank&log$=prottop&blast_rank=413&RID=WY7SFBG3013"",""WP_015729341.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ2788114.1?report=genbank&log$=prottop&blast_rank=414&RID=WY7SFBG3013"",""EGQ2788114.1"")"
TPA: MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAR5694996.1?report=genbank&log$=prottop&blast_rank=415&RID=WY7SFBG3013"",""HAR5694996.1"")"
MFS transporter [Staphylococcus cornubiensis],Staphylococcus cornubiensis,Staphylococcus cornubiensis,1986155,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086427503.1?report=genbank&log$=prottop&blast_rank=416&RID=WY7SFBG3013"",""WP_086427503.1"")"
MFS transporter [Staphylococcus delphini],Staphylococcus delphini,Staphylococcus delphini,53344,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019166095.1?report=genbank&log$=prottop&blast_rank=417&RID=WY7SFBG3013"",""WP_019166095.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3774830.1?report=genbank&log$=prottop&blast_rank=418&RID=WY7SFBG3013"",""EGQ3774830.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100006996.1?report=genbank&log$=prottop&blast_rank=419&RID=WY7SFBG3013"",""WP_100006996.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014613609.1?report=genbank&log$=prottop&blast_rank=420&RID=WY7SFBG3013"",""WP_014613609.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101485354.1?report=genbank&log$=prottop&blast_rank=421&RID=WY7SFBG3013"",""WP_101485354.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100007531.1?report=genbank&log$=prottop&blast_rank=422&RID=WY7SFBG3013"",""WP_100007531.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110144944.1?report=genbank&log$=prottop&blast_rank=423&RID=WY7SFBG3013"",""WP_110144944.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ1278786.1?report=genbank&log$=prottop&blast_rank=424&RID=WY7SFBG3013"",""EGQ1278786.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3302680.1?report=genbank&log$=prottop&blast_rank=425&RID=WY7SFBG3013"",""EGQ3302680.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ4442878.1?report=genbank&log$=prottop&blast_rank=426&RID=WY7SFBG3013"",""EGQ4442878.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3087322.1?report=genbank&log$=prottop&blast_rank=427&RID=WY7SFBG3013"",""EGQ3087322.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ2766778.1?report=genbank&log$=prottop&blast_rank=428&RID=WY7SFBG3013"",""EGQ2766778.1"")"
MFS transporter [Staphylococcus pseudintermedius],Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,283734,30.8,30.8,90%,23,69.23,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGQ3191665.1?report=genbank&log$=prottop&blast_rank=429&RID=WY7SFBG3013"",""EGQ3191665.1"")"
